dup_check,candidate_id,name_id,county_lvl_election_id,state_lvl_election_id,electionyear,electiondate,partycode,partyname,racecode,racename,racename_category,countycode,countyname,district_circuitnumber,group_seatnumber,precincts,cannamefirst,cannamemiddle,cannamelast,runningmate,canvotes,county_totalvotes,county_lvl_on_ballot_count,max_county_lvl_on_ballot_count,local_state_election,county_percent_canvotes,place,prev_winner4_partycode,prev_winner4_partyname,prev_winner4_canname,prev_winner4_same_party,geo_fips,avg_monthly_annual_value,q1_avg_monthly_value,q2_avg_monthly_value,q3_avg_monthly_value,q4_avg_monthly_value,population,gdp,Personal Income,Per Capita Personal Income,population2,Total Violent Crime,Violent Crime Rate Per 100k,Violent Crime Rate Change,first_primary_to,second_primary_to,General Election,is_democrat,is_republican,is_independent
1,9785,2021,10487,10095,2004.0,2004-11-02,DEM,Democrat,PRE,President and Vice President of the United States,President of the United States,PAL,Palm Beach,0,0,695,,,Kerry,Edwards,328687,544622,67,67,State Election,60.35,1,DEM,Democrat,Gore,1,12099,5.34,5.17,5.27,5.87,5.07,1252223,50284272,61743400,49307,1242270.0,8791,707.7,1.1,26%,***,74%,1,0,0
1,9793,745,10495,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,PAS,Pasco,0,0,172,,,Bush,Cheney,103230,190916,67,67,State Election,54.07,1,DEM,Democrat,Gore,0,12101,5.24,5.43,5.27,5.3,4.97,401648,6689725,10902221,27144,389776.0,1591,408.2,-8.8,26%,***,74%,0,1,0
1,9801,745,10503,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,PIN,Pinellas,0,0,380,,,Bush,Cheney,225686,455357,67,67,State Election,49.56,1,DEM,Democrat,Gore,0,12103,4.58,4.77,4.53,4.63,4.4,928305,35020008,33402421,35982,943640.0,7095,751.9,-1.1,26%,***,74%,0,1,0
1,9809,745,10511,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,POL,Polk,0,0,161,,,Bush,Cheney,123559,210830,67,67,State Election,58.61,1,REP,Republican,Bush,1,12105,5.08,4.8,4.83,5.77,4.93,527685,15560611,14710524,27877,528389.0,2361,446.8,-12.7,26%,***,74%,0,1,0
1,9817,745,10519,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,PUT,Putnam,0,0,55,,,Bush,Cheney,18311,30973,67,67,State Election,59.12,1,REP,Republican,Bush,1,12107,5.46,5.27,5.4,5.67,5.5,72831,1809022,1657335,22756,73226.0,803,1096.6,-5.6,26%,***,74%,0,1,0
1,9825,745,10527,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,SAN,Santa Rosa,0,0,43,,,Bush,Cheney,52059,67307,67,67,State Election,77.35,1,REP,Republican,Bush,1,12113,4.48,4.3,4.27,4.43,4.9,137241,2369029,4103194,29898,133721.0,345,258.0,14.3,26%,***,74%,0,1,0
1,9833,745,10535,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,SAR,Sarasota,0,0,167,,,Bush,Cheney,104692,195652,67,67,State Election,53.51,1,REP,Republican,Bush,1,12115,4.18,4.37,4.13,4.33,3.87,357751,12674089,15714937,43927,353247.0,1382,391.2,-7.7,26%,***,74%,0,1,0
1,9841,745,10543,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,SEM,Seminole,0,0,126,,,Bush,Cheney,108172,186195,67,67,State Election,58.1,1,REP,Republican,Bush,1,12117,4.38,4.7,4.43,4.33,4.03,395230,12853311,13943775,35280,403361.0,1368,339.2,-15.9,26%,***,74%,0,1,0
1,9849,745,10551,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,STJ,St. Johns,0,0,68,,,Bush,Cheney,59196,86290,67,67,State Election,68.6,1,REP,Republican,Bush,1,12109,3.79,3.9,3.77,3.87,3.63,151717,3781102,6763173,44578,149336.0,607,406.5,-2.0,26%,***,74%,0,1,0
1,9857,2021,10559,10095,2004.0,2004-11-02,DEM,Democrat,PRE,President and Vice President of the United States,President of the United States,STL,St. Lucie,0,0,75,,,Kerry,Edwards,51835,100063,67,67,State Election,51.8,1,DEM,Democrat,Gore,1,12111,6.47,5.33,5.8,7.87,6.87,228548,5346931,6228394,27252,226216.0,1244,549.9,-19.5,26%,***,74%,1,0,0
1,9865,745,10567,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,SUM,Sumter,0,0,42,,,Bush,Cheney,19800,31842,67,67,State Election,62.18,1,REP,Republican,Bush,1,12119,4.67,4.87,4.67,4.8,4.33,64456,998410,1426589,22133,66416.0,306,460.7,36.3,26%,***,74%,0,1,0
1,9873,745,10575,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,SUW,Suwannee,0,0,19,,,Bush,Cheney,11153,15802,67,67,State Election,70.58,1,REP,Republican,Bush,1,12121,4.39,4.23,4.3,4.7,4.33,37597,774746,858651,22838,37713.0,186,493.2,11.2,26%,***,74%,0,1,0
1,9881,745,10583,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,TAY,Taylor,0,0,14,,,Bush,Cheney,5467,8581,67,67,State Election,63.71,1,REP,Republican,Bush,1,12123,5.48,6.03,5.47,5.47,4.93,20093,528841,479794,23879,20941.0,136,649.4,-22.9,26%,***,74%,0,1,0
1,9889,745,10591,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,UNI,Union,0,0,11,,,Bush,Cheney,3396,4675,67,67,State Election,72.64,1,REP,Republican,Bush,1,12125,3.73,3.93,3.83,3.8,3.37,14470,270822,226287,15638,14620.0,67,458.3,28.4,26%,***,74%,0,1,0
1,9897,2021,10599,10095,2004.0,2004-11-02,DEM,Democrat,PRE,President and Vice President of the United States,President of the United States,VOL,Volusia,0,0,179,,,Kerry,Edwards,115519,228939,67,67,State Election,50.46,1,DEM,Democrat,Gore,1,12127,4.74,4.87,4.63,4.83,4.63,476845,12101955,13920228,29192,484185.0,2902,599.4,-4.3,26%,***,74%,1,0,0
1,9905,745,10607,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,WAK,Wakulla,0,0,12,,,Bush,Cheney,6777,11763,67,67,State Election,57.61,1,REP,Republican,Bush,1,12129,3.58,3.57,3.6,3.8,3.37,25832,421005,666415,25798,25505.0,82,321.5,-25.1,26%,***,74%,0,1,0
1,9913,745,10615,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,WAL,Walton,0,0,32,,,Bush,Cheney,17555,23976,67,67,State Election,73.22,1,REP,Republican,Bush,1,12131,3.55,3.73,3.4,3.5,3.57,47518,1479871,1427886,30049,50543.0,214,423.4,22.3,26%,***,74%,0,1,0
1,9921,745,10623,10095,2004.0,2004-11-02,REP,Republican,PRE,President and Vice President of the United States,President of the United States,WAS,Washington,0,0,21,,,Bush,Cheney,7369,10366,67,67,State Election,71.09,1,REP,Republican,Bush,1,12133,4.64,4.93,4.77,4.63,4.23,21967,380599,490544,22331,22434.0,35,156.0,79.9,26%,***,74%,0,1,0
1,10964,29064,11021,11021,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,ALA,Alachua,23,0,35,Ed,,Jennings Jr.,,33014,41105,2,2,Local Election,80.32,1,DEM,Democrat,"Ed  Jennings, Jr.",1,12001,3.58,3.6,3.63,3.8,3.27,229867,8600253,6914441,30080,236174.0,1837,777.8,-4.5,26%,***,74%,1,0,0
1,10968,28041,11149,11149,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,BAY,Bay,7,0,19,David,,Coley,,12390,15967,9,9,Local Election,77.6,1,REP,Republican,Bev  Kilmer,1,12005,4.53,5.13,4.37,4.17,4.47,158804,5683337,4892682,30810,158437.0,1072,676.6,-9.6,26%,***,74%,0,1,0
1,10970,39689,11046,11046,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,BRE,Brevard,30,0,63,Thad,,Altman,,48405,77160,1,1,Local Election,62.73,1,REP,Republican,Mike  Haridopolos,1,12009,4.61,4.77,4.53,4.67,4.47,518722,16395389,16367614,31554,521422.0,3271,627.3,-6.6,26%,***,74%,0,1,0
1,10971,25349,11050,11050,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,BRE,Brevard,32,0,54,Bob,,Allen,,46468,46549,2,2,Local Election,99.83,1,REP,Republican,Bob  Allen,1,12009,4.61,4.77,4.53,4.67,4.47,518722,16395389,16367614,31554,521422.0,3271,627.3,-6.6,26%,***,74%,0,1,0
1,10972,35393,11048,11048,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,BRE,Brevard,31,0,52,Mitch,,Needelman,,45351,66577,1,1,Local Election,68.12,1,REP,Republican,Mitch  Needelman,1,12009,4.61,4.77,4.53,4.67,4.47,518722,16395389,16367614,31554,521422.0,3271,627.3,-6.6,26%,***,74%,0,1,0
1,10976,23952,11224,11224,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,BRO,Broward,96,0,65,Ari,Abraham,Porth,,42458,55256,1,1,Local Election,76.84,1,DEM,Democrat,Stacy  Ritter,1,12011,4.74,4.97,4.8,4.8,4.4,1725461,67481827,61309730,35532,1723131.0,10165,589.9,13.6,26%,***,74%,1,0,0
1,10977,29749,11228,11228,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,BRO,Broward,98,0,85,Franklin,,Sands,,37942,55409,1,1,Local Election,68.48,1,DEM,Democrat,Roger Brian Wishner,1,12011,4.74,4.97,4.8,4.8,4.4,1725461,67481827,61309730,35532,1723131.0,10165,589.9,13.6,26%,***,74%,1,0,0
1,10980,39504,11226,11226,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,BRO,Broward,97,0,115,Susan,K.,Goldstein,,34355,67124,1,1,Local Election,51.18,1,DEM,Democrat,Nan H. Rich,0,12011,4.74,4.97,4.8,4.8,4.4,1725461,67481827,61309730,35532,1723131.0,10165,589.9,13.6,26%,***,74%,0,1,0
1,10990,28041,11151,11149,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,CAL,Calhoun,7,0,15,David,,Coley,,4053,5648,9,9,Local Election,71.76,1,DEM,Democrat,Jamey  Westbrook,0,12013,4.89,4.83,4.87,4.97,4.9,13445,197300,256386,19069,13610.0,25,183.7,-45.1,26%,***,74%,0,1,0
1,10992,35190,11169,11169,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,CHA,Charlotte,71,0,48,Michael,J.,Grant,,26633,47186,3,3,Local Election,56.44,1,REP,Republican,'Jerry  Paul',1,12015,5.47,5.07,4.93,5.97,5.9,157755,3159026,4482984,28417,156985.0,618,393.7,41.8,26%,***,74%,0,1,0
1,10993,36009,11178,11178,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,CHA,Charlotte,72,0,37,Paige,,Kreegel,,20477,20499,3,3,Local Election,99.89,1,REP,Republican,Lindsay M. Harrington,1,12015,5.47,5.07,4.93,5.97,5.9,157755,3159026,4482984,28417,156985.0,618,393.7,41.8,26%,***,74%,0,1,0
1,11000,25262,11012,11012,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,CLA,Clay,20,0,11,Bill,,Proctor,,7620,10190,3,3,Local Election,74.78,1,REP,Republican,Karen  Stern,1,12019,4.33,4.3,4.47,4.47,4.1,163238,2775313,5072671,31075,163461.0,602,368.3,15.2,26%,***,74%,0,1,0
1,11003,36396,11187,11187,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,CLL,Collier,77,0,5,Pauline,,New Born,,389,696,4,4,Local Election,55.89,1,REP,Republican,Joseph R. Spratt,0,12021,4.35,4.0,4.07,5.23,4.1,296021,11167606,15649504,52866,306186.0,1233,402.7,-11.5,26%,***,74%,1,0,0
1,11005,29018,10981,10979,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,CLM,Columbia,11,0,19,Dwight,,Stansel,,11522,18761,6,6,Local Election,61.41,1,DEM,Democrat,Dwight  Stansel,1,12023,4.4,4.5,4.33,4.63,4.13,60804,1426632,1443649,23743,60453.0,417,689.8,-0.4,26%,***,74%,1,0,0
1,11007,36009,11181,11178,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,DES,DeSoto,72,0,15,Paige,,Kreegel,,6321,6335,3,3,Local Election,99.78,1,REP,Republican,Lindsay M. Harrington,1,12027,6.1,4.2,4.47,8.23,7.5,33895,638987,621375,18332,34105.0,226,662.7,4.9,26%,***,74%,0,1,0
1,11010,29018,10983,10979,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,DIX,Dixie,11,0,11,Dwight,,Stansel,,1,1,6,6,Local Election,100.0,1,REP,Republican,Stevie  Landon,0,12029,5.3,5.5,5.4,5.5,4.8,14825,192122,274450,18513,14928.0,83,556.0,-9.3,26%,***,74%,1,0,0
1,11012,28788,11005,11005,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,DUV,Duval,18,0,35,Don,,Davis,,35656,45894,2,2,Local Election,77.69,1,REP,Republican,Don  Davis,1,12031,5.14,5.33,5.23,5.3,4.7,820070,41554577,27084948,33028,840474.0,6644,790.5,-4.0,26%,***,74%,0,1,0
1,11014,28003,11009,11009,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,ESC,Escambia,2,0,35,Dave,,Murzin,,50967,51008,1,1,Local Election,99.92,1,REP,Republican,Jerry L. Maygarden,1,12033,4.91,4.7,4.6,4.67,5.67,298225,10372500,8475720,28421,307226.0,1929,627.9,8.1,26%,***,74%,0,1,0
1,11015,30716,11040,11040,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,ESC,Escambia,3,0,46,Holly,,Benson,,45572,45626,2,2,Local Election,99.88,1,REP,Republican,Holly  Benson,1,12033,4.91,4.7,4.6,4.67,5.67,298225,10372500,8475720,28421,307226.0,1929,627.9,8.1,26%,***,74%,0,1,0
1,11023,24139,11015,11012,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,FLA,Flagler,20,0,32,Barbara,,Revels,,17480,34902,3,3,Local Election,50.08,1,DEM,Democrat,Doug  Wiles,1,12035,1455.33,1439.0,1445.0,1493.0,1444.33,69387,1575460,1983346,28584,69759.0,178,255.2,-17.7,26%,***,74%,1,0,0
1,11025,36157,11031,11031,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,FLA,Flagler,26,0,4,Pat,,Patterson,,1273,2065,2,2,Local Election,61.65,1,DEM,Democrat,Joyce  Cusack,0,12035,1455.33,1439.0,1445.0,1493.0,1444.33,69387,1575460,1983346,28584,69759.0,178,255.2,-17.7,26%,***,74%,0,1,0
1,11028,27555,11195,11195,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,GAD,Gadsden,8,0,25,Curtis,,Richardson,,16738,16744,2,2,Local Election,99.96,1,DEM,Democrat,Curtis  Richardson,1,12039,964.67,952.0,954.33,991.33,961.0,45129,928809,1129360,25025,46857.0,351,749.1,20.1,26%,***,74%,1,0,0
1,11029,28041,11153,11149,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,GAD,Gadsden,7,0,6,David,,Coley,,999,1905,9,9,Local Election,52.44,1,DEM,Democrat,Jamey  Westbrook,0,12039,964.67,952.0,954.33,991.33,961.0,45129,928809,1129360,25025,46857.0,351,749.1,20.1,26%,***,74%,0,1,0
1,11032,29018,10985,10979,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,GIL,Gilchrist,11,0,10,Dwight,,Stansel,,3989,6693,6,6,Local Election,59.6,1,DEM,Democrat,Dwight  Stansel,1,12041,4.03,4.07,4.07,4.23,3.77,15271,210005,364176,23848,15900.0,29,182.4,-67.1,26%,***,74%,1,0,0
1,11034,28559,11189,11187,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,GLA,Glades,77,0,13,Denise,,Grimsley,,2552,4009,4,4,Local Election,63.66,1,REP,Republican,Joseph R. Spratt,1,12043,5.61,4.3,5.3,7.33,5.5,11901,221588,215330,18093,10733.0,43,400.6,38.7,26%,***,74%,0,1,0
1,11038,28559,11191,11187,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HEN,Hendry,77,0,26,Denise,,Grimsley,,5666,9067,4,4,Local Election,62.49,1,REP,Republican,Joseph R. Spratt,1,12051,8.7,5.9,7.37,12.73,8.8,36903,997163,780212,21142,37394.0,286,764.8,3.4,26%,***,74%,0,1,0
1,11040,28377,11084,11084,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HER,Hernando,44,0,49,David,D.,Russell,,41663,68867,3,3,Local Election,60.5,1,REP,Republican,Dave  Russell,1,12053,5.83,6.03,5.73,5.97,5.57,149593,2491451,3967489,26522,145207.0,884,608.8,-14.6,26%,***,74%,0,1,0
1,11044,28559,11193,11187,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HIG,Highlands,77,0,25,Denise,,Grimsley,,24090,34980,4,4,Local Election,68.87,1,REP,Republican,Joseph R. Spratt,1,12055,5.38,4.7,4.7,6.57,5.57,93079,1808288,2203488,23673,92057.0,398,432.3,4.2,26%,***,74%,0,1,0
1,11048,40594,11117,11117,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HIL,Hillsborough,56,0,60,Trey,,Traviesa,,54737,54912,1,1,Local Election,99.68,1,REP,Republican,Sandra L. Murman,1,12057,4.5,4.73,4.53,4.6,4.13,1108225,53140775,36922966,33317,1108435.0,9929,895.8,-13.7,26%,***,74%,0,1,0
1,11049,33525,11096,11096,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HIL,Hillsborough,47,0,48,Kevin,,Ambler,,42457,61384,1,1,Local Election,69.17,1,REP,Republican,Rob  Wallace,1,12057,4.5,4.73,4.53,4.6,4.13,1108225,53140775,36922966,33317,1108435.0,9929,895.8,-13.7,26%,***,74%,0,1,0
1,11050,29561,11119,11119,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HIL,Hillsborough,57,0,43,Faye,,Culp,,38780,65313,1,1,Local Election,59.38,1,REP,Republican,Chris  Hart,1,12057,4.5,4.73,4.53,4.6,4.13,1108225,53140775,36922966,33317,1108435.0,9929,895.8,-13.7,26%,***,74%,0,1,0
1,11051,37127,11125,11125,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HIL,Hillsborough,62,0,45,Rich,,Glorioso,,37393,58288,2,2,Local Election,64.15,1,REP,Republican,"Johnnie B. Byrd, Jr.",1,12057,4.5,4.73,4.53,4.6,4.13,1108225,53140775,36922966,33317,1108435.0,9929,895.8,-13.7,26%,***,74%,0,1,0
1,11052,29054,11123,11123,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HIL,Hillsborough,60,0,53,Ed,,Homan,,34555,59518,1,1,Local Election,58.06,1,DEM,Democrat,Sara  Romeo,0,12057,4.5,4.73,4.53,4.6,4.13,1108225,53140775,36922966,33317,1108435.0,9929,895.8,-13.7,26%,***,74%,0,1,0
1,11053,25436,11121,11121,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,HIL,Hillsborough,58,0,49,Bob,'Coach',Henriquez,,29177,41661,1,1,Local Election,70.03,1,DEM,Democrat,Bob  Henriquez,1,12057,4.5,4.73,4.53,4.6,4.13,1108225,53140775,36922966,33317,1108435.0,9929,895.8,-13.7,26%,***,74%,1,0,0
1,11063,28758,11102,11102,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,HOL,Holmes,5,0,18,Don,,Brown,,6013,7882,5,5,Local Election,76.29,1,REP,Republican,Donald  Brown,1,12059,4.6,4.8,4.7,4.83,4.07,19319,264584,395882,20492,19012.0,50,263.0,24.5,26%,***,74%,0,1,0
1,11065,28041,11155,11149,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,JAC,Jackson,7,0,19,David,,Coley,,7735,11015,9,9,Local Election,70.22,1,DEM,Democrat,Jamey  Westbrook,0,12063,4.11,4.0,3.97,4.23,4.23,46946,967066,1065247,22691,48870.0,256,523.8,26.4,26%,***,74%,0,1,0
1,11071,29018,10987,10979,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,LAF,Lafayette,11,0,7,Dwight,,Stansel,,2238,3098,6,6,Local Election,72.24,1,DEM,Democrat,Dwight  Stansel,1,12067,3.39,3.6,3.4,3.4,3.17,7630,148520,133685,17521,7535.0,40,530.9,116.9,26%,***,74%,1,0,0
1,11073,22839,11025,11025,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,LAK,Lake,25,0,48,Alan,,Hays,,36268,36443,3,3,Local Election,99.52,1,REP,Republican,Carey  Baker,1,12069,4.65,4.7,4.67,4.9,4.33,254625,5499542,7406882,29089,251878.0,1521,603.9,18.2,26%,***,74%,0,1,0
1,11074,30956,11072,11072,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,LAK,Lake,42,0,43,Hugh,,Gibson III,,34557,46197,3,3,Local Election,74.8,1,REP,Republican,Hugh  Gibson,1,12069,4.65,4.7,4.67,4.9,4.33,254625,5499542,7406882,29089,251878.0,1521,603.9,18.2,26%,***,74%,0,1,0
1,11075,37005,11066,11066,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,LAK,Lake,41,0,13,Randy,,Johnson,,14497,14536,3,3,Local Election,99.73,1,REP,Republican,Randy  Johnson,1,12069,4.65,4.7,4.67,4.9,4.33,254625,5499542,7406882,29089,251878.0,1521,603.9,18.2,26%,***,74%,0,1,0
1,11079,36009,11184,11178,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,LEE,Lee,72,0,33,Paige,,Kreegel,,16447,16452,3,3,Local Election,99.97,1,REP,Republican,Lindsay M. Harrington,1,12071,4.16,4.13,4.07,4.43,4.0,522431,18321455,18558224,35523,521253.0,2749,527.4,6.2,26%,***,74%,0,1,0
1,11085,34289,11218,11216,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,LEO,Leon,9,0,78,Loranne,,Ausley,,63359,74748,2,2,Local Election,84.76,1,DEM,Democrat,Loranne  Ausley,1,12073,3.85,3.9,4.0,4.0,3.5,254188,10603957,8126740,31971,263896.0,1911,724.1,2.2,26%,***,74%,1,0,0
1,11086,27555,11197,11195,2004.0,2004-11-02,DEM,Democrat,STR,State Representative,State Representative,LEO,Leon,8,0,46,Curtis,,Richardson,,38539,38636,2,2,Local Election,99.75,1,DEM,Democrat,Curtis  Richardson,1,12073,3.85,3.9,4.0,4.0,3.5,254188,10603957,8126740,31971,263896.0,1911,724.1,2.2,26%,***,74%,1,0,0
1,11088,28041,11157,11149,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,LEO,Leon,7,0,10,David,,Coley,,3370,6186,9,9,Local Election,54.48,1,DEM,Democrat,Jamey  Westbrook,0,12073,3.85,3.9,4.0,4.0,3.5,254188,10603957,8126740,31971,263896.0,1911,724.1,2.2,26%,***,74%,0,1,0
1,11093,28041,11159,11149,2004.0,2004-11-02,REP,Republican,STR,State Representative,State Representative,LIB,Liberty,7,0,10,David,,Coley,,1824,2806,9,9,Local Election,65.0,1,DEM,Democrat,Jamey  Westbrook,0,12077,3.63,3.7,3.83,3.7,3.3,7449,148195,162098,21761,7354.0,16,217.6,-57.5,26%,***,74%,0,1,0
